valid_loss,train_loss
0.1378270983695984,0.1869567483663559
0.12216220051050186,0.13356873393058777
0.12229737639427185,0.12319694459438324
0.11598310619592667,0.11971660703420639
0.11400298774242401,0.11651120334863663
0.116775743663311,0.11322827637195587
0.11831121146678925,0.1107274666428566
0.1168016791343689,0.10966026037931442
0.1164027601480484,0.10880516469478607
0.10900989919900894,0.10535335540771484
0.11121243983507156,0.106989786028862
0.11070150882005692,0.10588598996400833
0.11025714874267578,0.10188773274421692
0.10883867740631104,0.10187628865242004
0.10630283504724503,0.09974445402622223
0.10780904442071915,0.1008111834526062
0.10619091987609863,0.10244189202785492
0.10550864040851593,0.09966456890106201
0.10508100688457489,0.09713922441005707
0.10410937666893005,0.09658627957105637
0.10624801367521286,0.09450411051511765
0.10750602930784225,0.09512051939964294
0.10129693895578384,0.09728872030973434
0.10521271079778671,0.09336508810520172
0.10203959047794342,0.09396333992481232
0.10371801257133484,0.09229063242673874
0.1048816666007042,0.09352895617485046
0.09991844743490219,0.08824319392442703
0.10027452558279037,0.09140690416097641
0.09920711070299149,0.08804851770401001
0.10023902356624603,0.0897492840886116
0.09722817689180374,0.08754638582468033
0.100181445479393,0.08683460205793381
0.09939311444759369,0.08531328290700912
0.09916174411773682,0.08641599118709564
0.09939132630825043,0.08440496027469635
0.09699375927448273,0.08400052785873413
0.0978541299700737,0.081968754529953
0.10285945236682892,0.08259814977645874
0.09681044518947601,0.08401048928499222
0.0953563004732132,0.0807914212346077
0.0958283469080925,0.08286648988723755
0.09654232859611511,0.07913512736558914
0.09371191263198853,0.08015821874141693
0.09410758316516876,0.07928680628538132
0.09277049452066422,0.07851255685091019
0.09743968397378922,0.07659122347831726
0.10828132927417755,0.07793132215738297
0.09365527331829071,0.07536158710718155
0.09519317746162415,0.07484553754329681
0.09208686649799347,0.07730977237224579
0.09960296005010605,0.07217992842197418
0.091652050614357,0.07408346980810165
0.09161145985126495,0.07402515411376953
0.09005028009414673,0.07291537523269653
0.09574267268180847,0.07253934442996979
0.0916423574090004,0.07087480276823044
0.0964440107345581,0.07380315661430359
0.09104023873806,0.07179658114910126
0.08819108456373215,0.06942681968212128
0.0883617103099823,0.07025015354156494
0.08973050117492676,0.07108519226312637
0.08895157277584076,0.0706653818488121
0.08671633154153824,0.06958090513944626
0.09097886085510254,0.06935000419616699
0.09986933320760727,0.06814990192651749
0.09100884944200516,0.07275442034006119
0.0872696191072464,0.06989231705665588
0.09761879593133926,0.06749702244997025
0.08636900782585144,0.06896338611841202
0.0882660374045372,0.06495256721973419
0.08827073872089386,0.06622807681560516
0.08715009689331055,0.06454617530107498
0.08742957562208176,0.06383951008319855
0.08691424131393433,0.06622036546468735
0.08856774866580963,0.0635613203048706
0.088332399725914,0.06329472362995148
0.08749804645776749,0.06580422073602676
0.08745406568050385,0.06285186111927032
0.087684765458107,0.06675558537244797
0.08751203864812851,0.06268763542175293
0.08993647992610931,0.0627254843711853
0.09033451229333878,0.059900399297475815
0.08487911522388458,0.06221688166260719
0.08590643852949142,0.06395640969276428
0.08453643321990967,0.0620025135576725
0.08838420361280441,0.06083241477608681
0.09271019697189331,0.06140204891562462
0.08644736558198929,0.05982310697436333
0.08549146354198456,0.06018712744116783
0.08643221110105515,0.060073330998420715
0.08469440042972565,0.05976785346865654
0.08516492694616318,0.05994147062301636
0.08478733152151108,0.06275507807731628
0.08738292008638382,0.058915603905916214
0.08692354708909988,0.0575113445520401
0.0854351744055748,0.059813857078552246
0.0837884396314621,0.05648216977715492
0.08568345010280609,0.05503029376268387
0.08239366114139557,0.056792963296175
